institution_code,institution_name,city,state,institution_name_clean,geocode_query,latitude,longitude,id,type,place_type,relevance,text,place_name,bbox,center,context,properties.mapbox_id,properties.wikidata,geometry.type,geometry.coordinates,properties.accuracy,matching_text,matching_place_name,properties.override:postcode
2177,Riverside Medical Ctr,Kankakee,IL,Riverside Medical Center,"Riverside Medical Center, Kankakee, IL",41.120033,-87.861114,place.166979820,Feature,,1,Kankakee,"Kankakee, Illinois, United States",,,,dXJuOm1ieHBsYzpDZlBvN0E,Q578351,Point,,NA,NA,NA,NA
2178,Johnston Memorial Hosp,Abingdon,VA,Johnston Memorial Hospital,"Johnston Memorial Hospital, Abingdon, VA",36.70978,-81.977336,place.329964,Feature,,1,Abingdon,"Abingdon, Virginia, United States",,,,dXJuOm1ieHBsYzpCUWpz,Q137919,Point,,NA,NA,NA,NA
2179,Western Reserve Hospital,Cuyahoga Falls,OH,Western Reserve Hospital,"Western Reserve Hospital, Cuyahoga Falls, OH",41.137829,-81.484047,place.78457068,Feature,,1,Cuyahoga Falls,"Cuyahoga Falls, Ohio, United States",,,,dXJuOm1ieHBsYzpCSzBvN0E,Q531958,Point,,NA,NA,NA,NA
2180,Adventist Health Ukiah Valley,Ukiah,CA,Adventist Health Ukiah Valley,"Adventist Health Ukiah Valley, Ukiah, CA",39.150028,-123.207655,place.483961068,Feature,,0.592593,Ukiah,"Ukiah, California, United States",,,,dXJuOm1ieHBsYzpITmlvN0E,Q837105,Point,,NA,NA,NA,NA
2181,Wellspan Health,York,PA,Wellspan Health,"Wellspan Health, York, PA",39.991423,-76.751272,address.381629278449066,Feature,,0.693333,Heath Lane,"Heath Lane, York, Pennsylvania 17404, United States",,,,NA,NA,Point,,street,NA,NA,NA
2182,MountainView Reg Med Ctr,Las Cruces,NM,MountainView Reg Medical Center,"MountainView Reg Medical Center, Las Cruces, NM",32.310449,-106.778821,place.444655852,Feature,,1,Las Cruces,"Las Cruces, New Mexico, United States",,,,dXJuOm1ieHBsYzpHb0RvN0E,Q33264,Point,,NA,NA,NA,NA
2183,Health Quest,Lagrangeville,NY,Health Quest,"Health Quest, Lagrangeville, NY",41.650261,-73.764389,place.175261932,Feature,,1,Lagrangeville,"Lagrangeville, New York, United States",,,,dXJuOm1ieHBsYzpDbkpJN0E,Q427693,Point,,NA,NA,NA,NA
2184,UnityPoint Broadlawns,Des Moines,IA,UnityPoint Broadlawns,"UnityPoint Broadlawns, Des Moines, IA",41.600627,-93.545742,address.6741380290115886,Feature,,0.71963,East University Avenue,"East University Avenue, Des Moines, Iowa 50317, United States",,,,dXJuOm1ieGFkci1zdHI6YmViNTdmZmQtNmEwZC00YzA3LTkzNGItNmRkOGQ1MGY1NzEx,NA,Point,,street,IA 163,"IA 163, Des Moines, Iowa 50317, United States",NA
2185,Our Lady of Lourdes,Binghamton,NY,Our Lady of Lourdes,"Our Lady of Lourdes, Binghamton, NY",-33.396826,115.75349,address.6089667673413548,Feature,,0.73037,Our Lady Of Lourdes Road,"Our Lady Of Lourdes Road, Dardanup Western Australia 6236, Australia",,,,NA,NA,Point,,street,NA,"Our Lady Of Lourdes Road, Dardanup Nyugat-Ausztrália 6236, Australia",NA
2186,Eastern CT Health Network,Manchester,CT,Eastern CT Health Network,"Eastern CT Health Network, Manchester, CT",41.77639,-72.52144,neighborhood.101076204,Feature,,0.628889,Center,"Center, Manchester, Connecticut, United States",,,,dXJuOm1ieHBsYzpCZ1pNN0E,NA,Point,,NA,NA,NA,NA
2187,Zucker SOMÐNorthwell Mather Hosp,Port Jefferson,NY,Zucker SOMÐNorthwell Mather Hospital,"Zucker SOMÐNorthwell Mather Hospital, Port Jefferson, NY",40.946712,-73.069361,place.265398508,Feature,,1,Port Jefferson,"Port Jefferson, New York, United States",,,,dXJuOm1ieHBsYzpEOUdvN0E,Q2104746,Point,,NA,NA,NA,NA
2188,Las Palmas del Sol Healthcare,El Paso,TX,Las Palmas del Sol Healthcare,"Las Palmas del Sol Healthcare, El Paso, TX",31.738707,-106.3099,neighborhood.353250540,Feature,,0.833333,Las Palmas,"Las Palmas, El Paso, Texas, United States",,,,dXJuOm1ieHBsYzpGUTRzN0E,NA,Point,,NA,NA,NA,NA
2189,University Hosps Osteo Consortium,Westlake,OH,University Hosps Osteo Consortium,"University Hosps Osteo Consortium, Westlake, OH",41.456994,-81.917233,place.352512236,Feature,,1,Westlake,"Westlake, Ohio, United States",,,,dXJuOm1ieHBsYzpGUUxvN0E,Q140006,Point,,NA,NA,NA,NA
2191,Marshall Community Health,Huntington,WV,Marshall Community Health,"Marshall Community Health, Huntington, WV",38.419422,-82.443494,place.156690668,Feature,,1,Huntington,"Huntington, West Virginia, United States",,,,dXJuOm1ieHBsYzpDVmJvN0E,Q241808,Point,,NA,NA,NA,NA
2192,VCOM/LGHM GME Consortium,Blacksburg,VA,VCOM/LGHM GME Consortium,"VCOM/LGHM GME Consortium, Blacksburg, VA",37.230661,-80.415355,place.29567212,Feature,,1,Blacksburg,"Blacksburg, Virginia, United States",,,,dXJuOm1ieHBsYzpBY01vN0E,Q285816,Point,,NA,NA,NA,NA
2193,Howard Univ Hosp,Washington,DC,Howard Univ Hospital,"Howard Univ Hospital, Washington, DC",38.90253,-77.039386,place.345549036,Feature,,1,Washington,"Washington, District of Columbia, United States",,,,dXJuOm1ieHBsYzpGSmlvN0E,Q61,Point,,NA,NA,"Washington, DC, United States",NA
2194,Community Health of South Florida,Miami,FL,Community Health of South Florida,"Community Health of South Florida, Miami, FL",25.773357,-80.1919,place.210733292,Feature,,1,Miami,"Miami, Florida, United States",,,,dXJuOm1ieHBsYzpESStJN0E,Q8652,Point,,NA,NA,NA,NA
2195,Citrus Memorial Hospital,Inverness,FL,Citrus Memorial Hospital,"Citrus Memorial Hospital, Inverness, FL",26.014812,-80.31054,neighborhood.399625452,Feature,,0.564444,Memorial Hospital West,"Memorial Hospital West, Pembroke Pines, Florida, United States",,,,dXJuOm1ieHBsYzpGOUhNN0E,NA,Point,,NA,NA,NA,NA
2196,St Petersburg General Hosp,St. Petersburg,FL,St Petersburg General Hospital,"St Petersburg General Hospital, St. Petersburg, FL",27.772078,-82.63849,neighborhood.172723436,Feature,,0.680952,Downtown St. Petersburg,"Downtown St. Petersburg, St. Petersburg, Florida, United States",,,,dXJuOm1ieHBsYzpDa3VNN0E,NA,Point,,NA,NA,NA,NA
2197,Montclair Hosp Med Ctr,Montclair,CA,Montclair Hospital Medical Center,"Montclair Hospital Medical Center, Montclair, CA",40.815094,-74.2191,place.217827564,Feature,,1,Montclair,"Montclair, New Jersey, United States",,,,dXJuOm1ieHBsYzpEUHZJN0E,Q678437,Point,,NA,NA,NA,NA
2198,Baptist Health,North Little Rock,AR,Baptist Health,"Baptist Health, North Little Rock, AR",34.744869,-92.373132,address.205038406063850,Feature,,1,Baptist Health,"Baptist Health, Little Rock, Arkansas 72205, United States",,,,NA,NA,Point,,street,NA,NA,NA
2199,East Liverpool City Hosp,East Liverpool,OH,East Liverpool City Hospital,"East Liverpool City Hospital, East Liverpool, OH",40.6367,-80.55038,locality.712837868,Feature,,0.630159,Liverpool Township,"Liverpool Township, Ohio, United States",,,,dXJuOm1ieHBsYzpLbjBLN0E,NA,Point,,NA,NA,NA,NA
2200,Zucker SOM Northwell Peconic Bay,Riverhead,NY,Zucker SOM Northwell Peconic Bay,"Zucker SOM Northwell Peconic Bay, Riverhead, NY",40.916927,-72.662524,place.279152876,Feature,,0.497355,Riverhead,"Riverhead, New York, United States",,,,dXJuOm1ieHBsYzpFS09JN0E,Q1770518,Point,,NA,NA,NA,NA
2201,Valley Health System,Las Vegas,NV,Valley Health System,"Valley Health System, Las Vegas, NV",36.274326,-115.07249,neighborhood.672214252,Feature,,0.712963,Valley,"Valley, Las Vegas, Nevada, United States",,,,dXJuOm1ieHBsYzpLQkVzN0E,NA,Point,,NA,NA,NA,NA
2203,St Ritas Medical Center,Lima,OH,St Ritas Medical Center,"St Ritas Medical Center, Lima, OH",40.742688,-84.106799,place.186878188,Feature,,1,Lima,"Lima, Ohio, United States",,,,dXJuOm1ieHBsYzpDeU9JN0E,Q983974,Point,,NA,NA,NA,NA
2205,Niagara Falls Mem Med Ctr,Niagara Falls,NY,Niagara Falls Mem Medical Center,"Niagara Falls Mem Medical Center, Niagara Falls, NY",43.108525,-78.985958,locality.390900460,Feature,,0.638889,Niagara,"Niagara, New York, United States",,,,dXJuOm1ieHBsYzpGMHlxN0E,NA,Point,,NA,NA,NA,NA
2206,Albert Einstein Healthcare Network,Philadelphia,PA,Albert Einstein Healthcare Network,"Albert Einstein Healthcare Network, Philadelphia, PA",39.952756,-75.166853,place.257591532,Feature,,1,Philadelphia,"Philadelphia, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpEMXFJN0E,Q1345,Point,,NA,NA,NA,NA
2207,Cayuga Med Ctr,Ithaca,NY,Cayuga Medical Center,"Cayuga Medical Center, Ithaca, NY",42.439687,-76.496695,place.161409260,Feature,,1,Ithaca,"Ithaca, New York, United States",,,,dXJuOm1ieHBsYzpDWjdvN0E,Q217346,Point,,NA,NA,NA,NA
2208,Fairfield Med Ctr,Lancaster,OH,Fairfield Medical Center,"Fairfield Medical Center, Lancaster, OH",39.713743,-82.601929,place.179013868,Feature,,1,Lancaster,"Lancaster, Ohio, United States",,,,dXJuOm1ieHBsYzpDcXVJN0E,Q986005,Point,,NA,NA,NA,NA
2209,Puyallup Tribal Health Authority,Tacoma,WA,Puyallup Tribal Health Authority,"Puyallup Tribal Health Authority, Tacoma, WA",47.241656,-122.42001,address.6835479634003226,Feature,,0.874074,Puyallup Avenue,"Puyallup Avenue, Tacoma, Washington 98421, United States",,,,dXJuOm1ieGFkci1zdHI6MTY3OTAyMjktNGZjZS00ODM0LTgzMWItODUxYzViYTcyMDMw,NA,Point,,street,NA,NA,NA
2210,St. Joseph's Hospital,Tacoma,WA,St. Joseph's Hospital,"St. Joseph's Hospital, Tacoma, WA",47.255127,-122.442003,place.322087148,Feature,,1,Tacoma,"Tacoma, Washington, United States",,,,dXJuOm1ieHBsYzpFektvN0E,Q199797,Point,,NA,NA,NA,NA
2211,HCA Gulf Coast Ed Consortium,Houston,TX,HCA Gulf Coast Ed Consortium,"HCA Gulf Coast Ed Consortium, Houston, TX",29.760496,-95.363433,place.154609900,Feature,,1,Houston,"Houston, Texas, United States",,,,dXJuOm1ieHBsYzpDVGNvN0E,Q16555,Point,,NA,NA,NA,NA
2213,UHS So California Med Ed Consortium,Temecula,CA,UHS So California Medical Ed Consortium,"UHS So California Medical Ed Consortium, Temecula, CA",33.493397,-117.1488,place.324225260,Feature,,1,Temecula,"Temecula, California, United States",,,,dXJuOm1ieHBsYzpFMU5JN0E,Q838785,Point,,NA,NA,NA,NA
2247,Northwestern McGaw/NMH/VA,Chicago,IL,Northwestern McGaw/NMH/VA,"Northwestern McGaw/NMH/VA, Chicago, IL",42.056225,-87.67717,neighborhood.452250860,Feature,,0.532407,Northwestern,"Northwestern, Evanston, Illinois, United States",,,,dXJuOm1ieHBsYzpHdlRNN0E,NA,Point,,NA,NA,NA,NA
2267,U IL-Methodist Med Ctr,Peoria,IL,University of IL-Methodist Medical Center,"University of IL-Methodist Medical Center, Peoria, IL",40.691812,-89.589548,place.255863020,Feature,,1,Peoria,"Peoria, Illinois, United States",,,,dXJuOm1ieHBsYzpEMEFvN0E,Q233129,Point,,NA,NA,NA,NA
2268,U Illinois COM-Rockford,Rockford,IL,University of Illinois COM-Rockford,"University of Illinois COM-Rockford, Rockford, IL",42.271782,-89.095819,place.281118956,Feature,,1,Rockford,"Rockford, Illinois, United States",,,,dXJuOm1ieHBsYzpFTUdJN0E,Q233892,Point,,NA,NA,NA,NA
2327,Central Maine Med Ctr,Lewiston,ME,Central Maine Medical Center,"Central Maine Medical Center, Lewiston, ME",44.097602,-70.216911,place.185624812,Feature,,1,Lewiston,"Lewiston, Maine, United States",,,,dXJuOm1ieHBsYzpDeEJvN0E,Q501170,Point,,NA,NA,NA,NA
2436,Michigan St Univ CHM-East Lansing,Lansing,MI,Michigan St Univ CHM-East Lansing,"Michigan St Univ CHM-East Lansing, Lansing, MI",42.96907,-85.63972,neighborhood.402345196,Feature,,0.703704,Michigan Street,"Michigan Street, Grand Rapids, Michigan, United States",,,,dXJuOm1ieHBsYzpGL3RNN0E,NA,Point,,NA,NA,NA,NA
2446,Meadville Med Ctr,Meadville,PA,Meadville Medical Center,"Meadville Medical Center, Meadville, PA",41.638702,-80.152468,place.207292652,Feature,,1,Meadville,"Meadville, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpERnNJN0E,Q1010225,Point,,NA,NA,NA,NA
2520,Eastern Maine Med Ctr,Bangor,ME,Eastern Maine Medical Center,"Eastern Maine Medical Center, Bangor, ME",44.801616,-68.771305,place.17811692,Feature,,1,Bangor,"Bangor, Maine, United States",,,,dXJuOm1ieHBsYzpBUS9JN0E,Q327012,Point,,NA,NA,NA,NA
2530,Bon Secours Health System,Midlothian,VA,Bon Secours Health System,"Bon Secours Health System, Midlothian, VA",37.464178,-77.660777,address.5651026342607492,Feature,,0.655556,Bon Secours Drive,"Bon Secours Drive, Midlothian, Virginia 23114, United States",,,,dXJuOm1ieGFkci1zdHI6NjViNmY2ZTItZGM0ZS00OWI5LTgzOGYtMjIzMTU0YzhjYmNl,NA,Point,,street,NA,NA,NA
2599,Creedmoor Psych Ctr,Queens Village,NY,Creedmoor Psych Center,"Creedmoor Psych Center, Queens Village, NY",44.379147,-64.365204,place.94758951,Feature,,0.508148,Centre,"Centre, Nova Scotia, Canada",,,,dXJuOm1ieHBsYzpCYVhvSnc,Q104853035,Point,,NA,NA,"Centre, Nýja-Skotland, Canada",NA
2640,SW Oklahoma Family Med,Lawton,OK,SW Oklahoma Family Medical,"SW Oklahoma Family Medical, Lawton, OK",34.604061,-98.396834,place.182200556,Feature,,1,Lawton,"Lawton, Oklahoma, United States",,,,dXJuOm1ieHBsYzpDdHdvN0E,Q503336,Point,,NA,NA,NA,NA
2689,Bethesda Hospital,Cincinnati,OH,Bethesda Hospital,"Bethesda Hospital, Cincinnati, OH",39.102438,-84.513301,place.60967148,Feature,,1,Cincinnati,"Cincinnati, Ohio, United States",,,,dXJuOm1ieHBsYzpBNkpJN0E,Q43196,Point,,NA,NA,NA,NA
2727,U Oklahoma COM-Tulsa,Tulsa,OK,University of Oklahoma COM-Tulsa,"University of Oklahoma COM-Tulsa, Tulsa, OK",35.46883,-97.517981,place.242952428,Feature,,1,Oklahoma City,"Oklahoma City, Oklahoma, United States",,,,dXJuOm1ieHBsYzpEbnNvN0E,Q34863,Point,,NA,NA,NA,NA
2793,Brown U/Womens & Infants Hosp of,Providence,RI,Brown U/Womens & Infants Hospital of,"Brown U/Womens & Infants Hospital of, Providence, RI",41.816616,-71.41018,address.7259916717837704,Feature,,0.598889,Hospital Street,"Hospital Street, Providence, Rhode Island 02903, United States",,,,dXJuOm1ieGFkci1zdHI6NGIwM2E2YjYtYmMzYi00ZWVhLTlhZjAtNWRjMmE4NDY4MjI3,NA,Point,,street,NA,NA,NA
2805,Univ of South Dakota SSOM,Sioux Falls,SD,Univ of South Dakota SSOM,"Univ of South Dakota SSOM, Sioux Falls, SD",43.545999,-96.726776,place.303958252,Feature,,1,Sioux Falls,"Sioux Falls, South Dakota, United States",,,,dXJuOm1ieHBsYzpFaDRJN0E,Q131335,Point,,NA,NA,NA,NA
2835,U Texas Southwestern Med Sch-Dallas,Dallas,TX,University of Texas Southwestern Medical Sch-Dallas,"University of Texas Southwestern Medical Sch-Dallas, Dallas, TX",32.82138,-96.836494,neighborhood.605498604,Feature,,0.482531,Southwestern Medical District,"Southwestern Medical District, Dallas, Texas, United States",,,,dXJuOm1ieHBsYzpKQmNzN0E,NA,Point,,NA,NA,NA,NA
2912,Baptist Health Madisonville,Madisonville,KY,Baptist Health Madisonville,"Baptist Health Madisonville, Madisonville, KY",37.328172,-87.498856,place.197224684,Feature,,0.548148,Madisonville,"Madisonville, Kentucky, United States",,,,dXJuOm1ieHBsYzpDOEZvN0E,Q989909,Point,,NA,NA,NA,NA
2918,Rutgers-R W Johnson Medical School,New Brunswick,NJ,Rutgers-R W Johnson Medical School,"Rutgers-R W Johnson Medical School, New Brunswick, NJ",40.494764,-74.446706,place.229566700,Feature,,1,New Brunswick,"New Brunswick, New Jersey, United States",,,,dXJuOm1ieHBsYzpEYTdvN0E,Q138338,Point,,NA,NA,NA,NA
2919,Stony Brook Teach Hosps,Stony Brook,NY,Stony Brook Teach Hosps,"Stony Brook Teach Hosps, Stony Brook, NY",40.925521,-73.141305,place.316049644,Feature,,1,Stony Brook,"Stony Brook, New York, United States",,,,dXJuOm1ieHBsYzpFdGFJN0E,Q1376559,Point,,NA,NA,NA,NA
2920,UIC/Metro Group Hospitals,Chicago,IL,UIC/Metro Group Hospitals,"UIC/Metro Group Hospitals, Chicago, IL",41.881953,-87.632362,place.508094700,Feature,,1,Chicago,"Chicago, Illinois, United States",,,,dXJuOm1ieHBsYzpIa2pvN0E,Q1297,Point,,NA,NA,NA,NA
2922,SIU SOM & Affil Hosps,Springfield,IL,SIU SOM & Affil Hosps,"SIU SOM & Affil Hosps, Springfield, IL",39.799463,-89.64937,place.311347436,Feature,,1,Springfield,"Springfield, Illinois, United States",,,,dXJuOm1ieHBsYzpFbzdJN0E,Q28515,Point,,NA,NA,NA,NA
2923,U Texas Med Sch-Houston,Houston,TX,University of Texas Medical Sch-Houston,"University of Texas Medical Sch-Houston, Houston, TX",29.760496,-95.363433,place.154609900,Feature,,1,Houston,"Houston, Texas, United States",,,,dXJuOm1ieHBsYzpDVGNvN0E,Q16555,Point,,NA,NA,NA,NA
2926,Tallahassee Mem Healthcare,Tallahassee,FL,Tallahassee Mem Healthcare,"Tallahassee Mem Healthcare, Tallahassee, FL",30.513315,-84.239126,address.780856230371828,Feature,,0.637778,Tallahassee Drive,"Tallahassee Drive, Tallahassee, Florida 32309, United States",,,,dXJuOm1ieGFkci1zdHI6NGRhNDlkYzMtZGZjMy00NzA0LWI1MzYtOTY4NDNlNmM3ZGYz,NA,Point,,street,NA,NA,NA
2947,U Alabama SOM-Huntsville,Huntsville,AL,University of Alabama SOM-Huntsville,"University of Alabama SOM-Huntsville, Huntsville, AL",34.704243,-86.61872,neighborhood.309341420,Feature,,0.566667,Huntsville Park,"Huntsville Park, Huntsville, Alabama, United States",,,,dXJuOm1ieHBsYzpFbkFzN0E,NA,Point,,NA,NA,NA,NA
2948,SIU Carbondale,Carbondale,IL,SIU Carbondale,"SIU Carbondale, Carbondale, IL",37.725247,-89.216746,place.49883372,Feature,,1,Carbondale,"Carbondale, Illinois, United States",,,,dXJuOm1ieHBsYzpBdmtvN0E,Q577511,Point,,NA,NA,NA,NA
2950,Olive View-UCLA Med Ctr,Sylmar,CA,Olive View-UCLA Medical Center,"Olive View-UCLA Medical Center, Sylmar, CA",34.307602,-118.449706,place.395151596,Feature,,1,Sylmar,"Sylmar, California, United States",,,,dXJuOm1ieHBsYzpGNDJJN0E,Q3506894,Point,,NA,NA,NA,NA
2952,Phoenix Childrens Hospital,Phoenix,AZ,Phoenix Childrens Hospital,"Phoenix Childrens Hospital, Phoenix, AZ",33.530983,-112.065025,neighborhood.708291820,Feature,,0.637778,West Phoenix,"West Phoenix, Phoenix, Arizona, United States",,,,dXJuOm1ieHBsYzpLamVzN0E,NA,Point,,NA,NA,NA,NA
2955,U Alabama SOM-Tuscaloosa,Tuscaloosa,AL,University of Alabama SOM-Tuscaloosa,"University of Alabama SOM-Tuscaloosa, Tuscaloosa, AL",33.16663,-87.49734,neighborhood.7589100,Feature,,0.727566,Alpine Hills,"Alpine Hills, Tuscaloosa, Alabama, United States",,,,dXJuOm1ieHBsYzpjOHpz,NA,Point,,NA,NA,NA,NA
2956,Maine-Dartmouth Family Med,Augusta,ME,Maine-Dartmouth Family Medical,"Maine-Dartmouth Family Medical, Augusta, ME",44.314786,-69.774393,place.14649580,Feature,,1,Augusta,"Augusta, Maine, United States",,,,dXJuOm1ieHBsYzozNGpz,Q28206,Point,,NA,NA,NA,NA
2963,St Francis Hosp Ctr,Indianapolis,IN,St Francis Hospital Center,"St Francis Hospital Center, Indianapolis, IN",39.768602,-86.16166,place.158779628,Feature,,1,Indianapolis,"Indianapolis, Indiana, United States",,,,dXJuOm1ieHBsYzpDWGJJN0E,Q6346,Point,,NA,NA,NA,NA
2965,Excela Health Latrobe Hosp,Latrobe,PA,Excela Health Latrobe Hospital,"Excela Health Latrobe Hospital, Latrobe, PA",40.315228,-79.395065,neighborhood.783240428,Feature,,0.596296,West Latrobe,"West Latrobe, Latrobe, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpMcTlNN0E,NA,Point,,NA,NA,NA,NA
2966,Chestnut Hill Hosp,Philadelphia,PA,Chestnut Hill Hospital,"Chestnut Hill Hospital, Philadelphia, PA",40.077038,-75.20818,neighborhood.112708844,Feature,,0.782222,Chestnut Hill,"Chestnut Hill, Philadelphia, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpCcmZNN0E,Q5093930,Point,,NA,NA,NA,NA
2967,Scottsdale Healthcare-Osborn,Scottsdale,AZ,Scottsdale Healthcare-Osborn,"Scottsdale Healthcare-Osborn, Scottsdale, AZ",33.671803,-111.9216,address.7193149483351620,Feature,,0.708889,Scottsdale Healthcare Drive,"Scottsdale Healthcare Drive, Scottsdale, Arizona 85255, United States",,,,dXJuOm1ieGFkci1zdHI6NGFmZGU4Y2UtMjJkNC00N2Q2LWI4NmUtMTNlNWJlNzk3NWU3,NA,Point,,street,NA,NA,NA
2969,Quad Cities Genesis,Davenport,IA,Quad Cities Genesis,"Quad Cities Genesis, Davenport, IA",41.541485,-90.556107,address.8212910060715572,Feature,,0.637778,Genesis Drive,"Genesis Drive, Davenport, Iowa 52803, United States",,,,NA,NA,Point,,street,NA,NA,NA
2971,Natividad Med Ctr,Salinas,CA,Natividad Medical Center,"Natividad Medical Center, Salinas, CA",36.702374,-121.63205,neighborhood.430042348,Feature,,1,Natividad Medical Center,"Natividad Medical Center, Salinas, California, United States",,,,dXJuOm1ieHBsYzpHYUhzN0E,NA,Point,,NA,NA,NA,NA
2973,Texas Tech U Affil-Lubbock,Lubbock,TX,Texas Tech U Affil-Lubbock,"Texas Tech U Affil-Lubbock, Lubbock, TX",33.592335,-101.887886,neighborhood.641821932,Feature,,0.726984,Texas Tech,"Texas Tech, Lubbock, Texas, United States",,,,dXJuOm1ieHBsYzpKa0ZzN0E,NA,Point,,NA,NA,NA,NA
2978,NYU School Of Medicine,New York,NY,NYU School Of Medicine,"NYU School Of Medicine, New York, NY",40.642069,-73.908015,address.7919489779182940,Feature,,0.630159,School Lane,"School Lane, Brooklyn, New York 11236, United States",,,,NA,NA,Point,,street,NA,NA,NA
2979,Center for Family Medicine,Sioux Falls,SD,Center for Family Medicine,"Center for Family Medicine, Sioux Falls, SD",43.545999,-96.726776,place.303958252,Feature,,1,Sioux Falls,"Sioux Falls, South Dakota, United States",,,,dXJuOm1ieHBsYzpFaDRJN0E,Q131335,Point,,NA,NA,NA,NA
2980,Eastern VA Med School,Norfolk,VA,Eastern VA Medical School,"Eastern VA Medical School, Norfolk, VA",36.848182,-76.292937,place.235096300,Feature,,1,Norfolk,"Norfolk, Virginia, United States",,,,dXJuOm1ieHBsYzpEZ05JN0E,Q49231,Point,,NA,NA,NA,NA
2984,Research Med Ctr,Kansas City,MO,Research Medical Center,"Research Medical Center, Kansas City, MO",39.074238,-94.5666,neighborhood.423087340,Feature,,0.675185,Mount Hope,"Mount Hope, Kansas City, Missouri, United States",,,,dXJuOm1ieHBsYzpHVGZNN0E,NA,Point,,NA,NA,NA,NA
2985,United Hospital Ctr,Bridgeport,WV,United Hospital Center,"United Hospital Center, Bridgeport, WV",39.286652,-80.256066,place.503277804,Feature,,1,Bridgeport,"Bridgeport, West Virginia, United States",,,,dXJuOm1ieHBsYzpIZjlvN0E,Q2052960,Point,,NA,NA,NA,NA
2992,Wyoming Valley Health-P,Kingston,PA,Wyoming Valley Health-P,"Wyoming Valley Health-P, Kingston, PA",41.261771,-75.897225,place.171739372,Feature,,1,Kingston,"Kingston, Pennsylvania, United States",,,,dXJuOm1ieHBsYzpDanlJN0E,Q1185052,Point,,NA,NA,NA,NA
2993,Texas Tech U Affil-Amarillo,Amarillo,TX,Texas Tech U Affil-Amarillo,"Texas Tech U Affil-Amarillo, Amarillo, TX",35.207498,-101.835785,place.6662380,Feature,,0.497355,Amarillo,"Amarillo, Texas, United States",,,,dXJuOm1ieHBsYzpaYWpz,Q51691,Point,,NA,NA,NA,NA
2998,NYMC-Westchester Med Ctr,Valhalla,NY,NYMC-Westchester Medical Center,"NYMC-Westchester Medical Center, Valhalla, NY",40.738186,-73.97414,neighborhood.398273772,Feature,,0.552593,Medical Centre,"Medical Centre, New York, New York, United States",,,,dXJuOm1ieHBsYzpGNzBzN0E,NA,Point,,NA,NA,"Medical Centre, NY, New York, United States",NA
3001,U Wisconsin SOM and Public Health,Madison,WI,University of Wisconsin SOM and Public Health,"University of Wisconsin SOM and Public Health, Madison, WI",43.075245,-89.478386,neighborhood.729337068,Feature,,0.693704,Wisconsin Co-op,"Wisconsin Co-op, Madison, Wisconsin, United States",,,,dXJuOm1ieHBsYzpLM2pNN0E,NA,Point,,NA,NA,NA,NA
3002,UAMS-AHEC-Fayetteville,Fayetteville,AR,UAMS-AHEC-Fayetteville,"UAMS-AHEC-Fayetteville, Fayetteville, AR",35.037019,-78.853325,address.808372673323916,Feature,,0.766667,Ardmore Drive,"Ardmore Drive, Fayetteville, North Carolina 28312, United States",,,,dXJuOm1ieGFkci1zdHI6MjBiZWE5MTUtOTkzOC00ZGZhLThiOTktNDA5ZjhiMmFhNzhh,NA,Point,,street,NA,NA,NA
3003,UAMS-AHEC-Ft Smith,Fort Smith,AR,UAMS-AHEC-Ft Smith,"UAMS-AHEC-Ft Smith, Fort Smith, AR",35.332397,-94.400665,neighborhood.777555180,Feature,,0.680952,South Fort Smith,"South Fort Smith, Fort Smith, Arkansas, United States",,,,dXJuOm1ieHBsYzpMbGlNN0E,NA,Point,,NA,NA,NA,NA
3005,St Mary-Corwin Med Ctr,Pueblo,CO,St Mary-Corwin Medical Center,"St Mary-Corwin Medical Center, Pueblo, CO",38.270638,-104.610092,place.269240556,Feature,,1,Pueblo,"Pueblo, Colorado, United States",,,,dXJuOm1ieHBsYzpFQXhJN0E,Q675576,Point,,NA,NA,NA,NA
3006,Hinsdale Hospital,Hinsdale,IL,Hinsdale Hospital,"Hinsdale Hospital, Hinsdale, IL",41.801616,-87.927172,place.150235372,Feature,,1,Hinsdale,"Hinsdale, Illinois, United States",,,,dXJuOm1ieHBsYzpDUFJvN0E,Q939529,Point,,NA,NA,NA,NA
3007,Union Hospital,Terre Haute,IN,Union Hospital,"Union Hospital, Terre Haute, IN",39.487198,-87.413956,neighborhood.666758380,Feature,,1,Union Hospital,"Union Hospital, Terre Haute, Indiana, United States",,,,dXJuOm1ieHBsYzpKNzNzN0E,NA,Point,,NA,NA,NA,NA
3017,Anderson Area Med Ctr,Anderson,SC,Anderson Area Medical Center,"Anderson Area Medical Center, Anderson, SC",34.504014,-82.650367,place.496830700,Feature,,1,Anderson,"Anderson, South Carolina, United States",,,,dXJuOm1ieHBsYzpIWjBJN0E,Q1150893,Point,,NA,NA,NA,NA
3021,Lincoln Med Ed Partnership,Lincoln,NE,Lincoln Medical Ed Partnership,"Lincoln Medical Ed Partnership, Lincoln, NE",39.669655,-75.24112,locality.318573292,Feature,,0.611111,Lincoln,"Lincoln, New Jersey, United States",,,,dXJuOm1ieHBsYzpFdjBLN0E,NA,Point,,NA,NA,NA,NA
